"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"01044099999","2010-02-08T11:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,C,0000,1","22000,1,9,N","011265,1,N,1","-0040,1","-0080,1","99999,9","04,5,+01050,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,"MET053METAR ENHK 081120Z 00000KT 9999 SCT035 M04/M08 Q1017;",
"01044099999","2010-02-08T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,C,0000,1","99999,9,C,N","011265,1,N,1","-0050,1","-0090,1","99999,9","02,5,+00600,1,99,9","04,5,+01050,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,"MET060METAR ENHK 081150Z 00000KT 9999 FEW020 SCT035 M05/M09 Q1017;","P01 010503SCOCIG"
"01044099999","2010-02-08T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0005,1","22000,1,9,N","011265,1,N,1","-0050,1","-0090,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9",,,,,"MET053METAR ENHK 081250Z VRB01KT 9999 FEW030 M05/M09 Q1016;",
"01044099999","2010-02-08T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0010,1","22000,1,9,N","011265,1,N,1","-0050,1","-0090,1","99999,9","02,5,+00750,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9","16,1",,,,"MET058METAR ENHK 081350Z VRB02KT 9999 VCSH FEW025 M05/M09 Q1017;",
"01044099999","2010-02-08T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0010,1","22000,1,9,N","011265,1,N,1","-0050,1","-0090,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9","16,1",,,,"MET058METAR ENHK 081450Z VRB02KT 9999 VCSH FEW030 M05/M09 Q1016;",
"01044099999","2010-02-08T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0010,1","22000,1,9,N","011265,1,N,1","-0060,1","-0090,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9","16,1",,,,"MET058METAR ENHK 081520Z VRB02KT 9999 VCSH FEW030 M06/M09 Q1017;",
"01044099999","2010-02-09T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0040,1","-0080,1","99999,9","02,5,+00720,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET053METAR ENHK 090420Z 10008KT 9999 FEW024 M04/M08 Q1018;",
"01044099999","2010-02-09T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0036,1","99999,9,C,N","011265,1,N,1","-0040,1","-0080,1","99999,9","02,5,+00540,1,99,9","04,5,+00870,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET061METAR ENHK 090450Z 09007KT 9999 FEW018 SCT029 M04/M08/ Q1018;","P01 008703SCOCIG"
"01044099999","2010-02-09T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0041,1","00900,1,C,N","011265,1,N,1","-0050,1","-0080,1","99999,9","02,5,+00600,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET060METAR ENHK 090550Z 09008KT 9999 FEW020 BKN030 M05/M08 Q1018;",
"01044099999","2010-02-09T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0036,1","00960,1,C,N","011265,1,N,1","-0050,1","-0080,1","99999,9","02,5,+00450,1,99,9","07,5,+00960,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9","16,1",,,,"MET065METAR ENHK 090620Z 09007KT 9999 VCSH FEW015 BKN032 M05/M08 Q1018;",
"01044099999","2010-02-09T07:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0046,1","00570,1,C,N","011265,1,N,1","-0050,1","-0080,1","99999,9","02,5,+00390,1,99,9","04,5,+00570,1,99,9","07,5,+00930,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9","16,1",,,,"MET072METAR ENHK 090720Z 09009KT 9999 VCSH FEW013 SCT019 BKN031 M05/M08 Q1018;",
"01044099999","2010-02-09T07:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0041,1","00960,1,C,N","011265,1,N,1","-0040,1","-0080,1","99999,9","02,5,+00360,1,99,9","07,5,+00960,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9","16,1",,,,"MET065METAR ENHK 090750Z 10008KT 9999 VCSH FEW012 BKN032 M04/M08 Q1018;",
"01044099999","2010-02-09T08:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0041,1","00960,1,C,N","011265,1,N,1","-0040,1","-0070,1","99999,9","04,5,+00540,1,99,9","07,5,+00960,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9","16,1",,,,"MET073METAR ENHK 090820Z 11008KT 090V150 9999 VCSH SCT018 BKN032 M04/M07 Q1018;",
"01044099999","2010-02-09T08:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","150,1,N,0036,1","22000,1,9,N","011265,1,N,1","-0040,1","-0080,1","99999,9","04,5,+00600,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET061METAR ENHK 090850Z 15007KT 120V180 9999 SCT020 M04/M08 Q1018;",
"01044099999","2010-02-09T10:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0046,1","99999,9,C,N","011265,1,N,1","-0050,1","-0080,1","99999,9","02,5,+00540,1,99,9","04,5,+00900,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET060METAR ENHK 091020Z 17009KT 9999 FEW018 SCT030 M05/M08 Q1018;","P01 009003SCOCIG"
"01044099999","2010-02-09T10:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","180,1,N,0041,1","00900,1,C,N","011265,1,N,1","-0040,1","-0080,1","99999,9","04,5,+00600,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9","16,1",,,,"MET065METAR ENHK 091050Z 18008KT 9999 VCSH SCT020 BKN030 M04/M08 Q1018;",
"01044099999","2010-02-09T11:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0031,1","99999,9,C,N","011265,1,N,1","-0040,1","-0080,1","99999,9","02,5,+00450,1,99,9","04,5,+00900,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9","85,5",,,,"MET066METAR ENHK 091120Z 17006KT 9999 -SHSN FEW015 SCT030 M04/M08 Q1018;","P01 009003SCOCIG"
"01044099999","2010-02-09T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0031,1","99999,9,C,N","011265,1,N,1","-0050,1","-0080,1","99999,9","02,5,+00450,1,99,9","04,5,+00900,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET060METAR ENHK 091150Z 17006KT 9999 FEW015 SCT030 M05/M08 Q1018;","P01 009003SCOCIG"
"01044099999","2010-02-09T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0026,1","22000,1,9,N","011265,1,N,1","-0050,1","-0090,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET053METAR ENHK 091220Z 17005KT 9999 FEW030 M05/M09 Q1018;",
"01044099999","2010-02-09T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","180,1,N,0031,1","22000,1,9,N","011265,1,N,1","-0050,1","-0090,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET053METAR ENHK 091250Z 18006KT 9999 FEW030 M05/M09 Q1018;",
"01044099999","2010-02-09T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0026,1","22000,1,9,N","011265,1,N,1","-0050,1","-0090,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET053METAR ENHK 091420Z 17005KT 9999 FEW030 M05/M09 Q1018;",
"01044099999","2010-02-09T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0036,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET053METAR ENHK 091450Z 17007KT 9999 FEW030 M05/M10 Q1018;",
"01044099999","2010-02-09T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","160,1,N,0036,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET053METAR ENHK 091520Z 16007KT 9999 FEW030 M05/M10 Q1018;",
"01044099999","2010-02-09T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0036,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,"MET053METAR ENHK 091550Z 17007KT 9999 FEW030 M05/M10 Q1017;",
"01044099999","2010-02-10T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0057,1","22000,1,9,N","011265,1,N,1","-0050,1","-0090,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET050METAR ENHK 100450Z 10011KT 9999 NSC M05/M09 Q1011;","Q01    003SCCGA1"
"01044099999","2010-02-10T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0077,1","99999,9,9,Y","009900,1,N,1","-0050,1","-0090,1","99999,9",,,,,,,"10108,1,99999,9",,,,,"MET047METAR ENHK 100520Z 10015KT CAVOK M05/M09 Q1011;",
"01044099999","2010-02-10T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0077,1","99999,9,9,Y","009900,1,N,1","-0050,1","-0090,1","99999,9",,,,,,,"10108,1,99999,9",,,,,"MET047METAR ENHK 100550Z 10015KT CAVOK M05/M09 Q1011;",
"01044099999","2010-02-10T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0072,1","99999,9,9,Y","009900,1,N,1","-0050,1","-0100,1","99999,9",,,,,,,"10108,1,99999,9",,,,,"MET047METAR ENHK 100650Z 10014KT CAVOK M05/M10 Q1011;",
"01044099999","2010-02-10T07:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0077,1","99999,9,9,Y","009900,1,N,1","-0050,1","-0100,1","99999,9",,,,,,,"10102,1,99999,9",,,,,"MET047METAR ENHK 100750Z 10015KT CAVOK M05/M10 Q1010;",
"01044099999","2010-02-10T08:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0082,1","22000,1,9,N","011265,1,N,1","-0050,1","-0090,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","36,1",,,,"MET056METAR ENHK 100850Z 10016KT 9999 -DRSN NSC M05/M09 Q1010;","Q01    003SCCGA1"
"01044099999","2010-02-10T09:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0093,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","36,1",,,,"MET056METAR ENHK 100950Z 11018KT 9999 -DRSN NSC M05/M10 Q1009;","Q01    003SCCGA1"
"01044099999","2010-02-10T10:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0093,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","36,1",,,,"MET056METAR ENHK 101020Z 11018KT 9999 -DRSN NSC M05/M10 Q1009;","Q01    003SCCGA1"
"01044099999","2010-02-10T10:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0093,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","36,1",,,,"MET056METAR ENHK 101050Z 11018KT 9999 -DRSN NSC M05/M10 Q1009;","Q01    003SCCGA1"
"01044099999","2010-02-10T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0087,1","22000,1,9,N","011265,1,N,1","-0060,1","-0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","36,1",,,,"MET056METAR ENHK 101150Z 10017KT 9999 -DRSN NSC M06/M10 Q1009;","Q01    003SCCGA1"
"01044099999","2010-02-10T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0087,1","22000,1,9,N","011265,1,N,1","-0060,1","-0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","36,1",,,,"MET056METAR ENHK 101220Z 10017KT 9999 -DRSN NSC M06/M11 Q1008;","Q01    003SCCGA1"
"01044099999","2010-02-10T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0087,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","36,1",,,,"MET056METAR ENHK 101250Z 10017KT 9999 -DRSN NSC M05/M10 Q1008;","Q01    003SCCGA1"
"01044099999","2010-02-10T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0082,1","22000,1,9,N","011265,1,N,1","-0060,1","-0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","36,1",,,,"MET056METAR ENHK 101320Z 10016KT 9999 -DRSN NSC M06/M11 Q1008;","Q01    003SCCGA1"
"01044099999","2010-02-10T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0077,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET050METAR ENHK 101350Z 10015KT 9999 NSC M05/M10 Q1007;","Q01    003SCCGA1"
"01044099999","2010-02-10T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0072,1","22000,1,9,N","011265,1,N,1","-0060,1","-0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET050METAR ENHK 101420Z 10014KT 9999 NSC M06/M10 Q1007;","Q01    003SCCGA1"
"01044099999","2010-02-10T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0072,1","22000,1,9,N","011265,1,N,1","-0060,1","-0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET050METAR ENHK 101450Z 10014KT 9999 NSC M06/M11 Q1007;","Q01    003SCCGA1"
"01044099999","2010-02-10T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0072,1","22000,1,9,N","011265,1,N,1","-0060,1","-0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET050METAR ENHK 101520Z 09014KT 9999 NSC M06/M11 Q1007;","Q01    003SCCGA1"
"01044099999","2010-02-10T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0072,1","22000,1,9,N","011265,1,N,1","-0060,1","-0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET050METAR ENHK 101550Z 10014KT 9999 NSC M06/M10 Q1007;","Q01    003SCCGA1"
"01044099999","2010-02-11T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0057,1","00960,1,C,N","008000,1,N,1","-0060,1","-0080,1","99999,9","04,5,+00360,1,99,9","07,5,+00960,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","85,5",,,,"MET066METAR ENHK 110420Z 12011KT 8000 -SHSN SCT012 BKN032 M06/M08 Q1008;",
"01044099999","2010-02-11T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","130,1,N,0057,1","00600,1,C,N","008000,1,N,1","-0060,1","-0070,1","99999,9","04,5,+00450,1,99,9","07,5,+00600,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","85,5",,,,"MET066METAR ENHK 110450Z 13011KT 8000 -SHSN SCT015 BKN020 M06/M07 Q1008;",
"01044099999","2010-02-11T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0067,1","00720,1,C,N","009000,1,N,1","-0060,1","-0070,1","99999,9","02,5,+00450,1,99,9","07,5,+00720,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","36,1","85,5",,,"MET072METAR ENHK 110550Z 11013KT 9000 -SHSN -DRSN FEW015 BKN024 M06/M07 Q1009;",
"01044099999","2010-02-11T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0051,1","00690,1,C,N","009000,1,N,1","-0060,1","-0070,1","99999,9","04,5,+00330,1,99,9","07,5,+00690,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","36,1","71,1",,,"MET070METAR ENHK 110620Z 11010KT 9000 -SN -DRSN SCT011 BKN023 M06/M07 Q1009;",
"01044099999","2010-02-11T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0046,1","00300,1,C,N","009000,1,N,1","-0050,1","-0070,1","99999,9","07,5,+00300,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","71,1",,,,"MET057METAR ENHK 110650Z 11009KT 9000 -SN BKN010 M05/M07 Q1009;",
"01044099999","2010-02-11T07:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0041,1","00270,1,C,N","011265,1,N,1","-0050,1","-0070,1","99999,9","07,5,+00270,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","16,1",,,,"MET058METAR ENHK 110720Z 12008KT 9999 VCSH BKN009 M05/M07 Q1009;",
"01044099999","2010-02-11T09:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","150,1,N,0036,1","00540,1,C,N","011265,1,N,1","-0050,1","-0060,1","99999,9","04,5,+00240,1,99,9","07,5,+00540,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET068METAR ENHK 110920Z 15007KT 110V190 9999 SCT008 BKN018 M05/M06 Q1010;",
"01044099999","2010-02-11T09:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","150,1,N,0036,1","00750,1,C,N","011265,1,N,1","-0040,1","-0060,1","99999,9","04,5,+00300,1,99,9","07,5,+00750,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET068METAR ENHK 110950Z 15007KT 120V180 9999 SCT010 BKN025 M04/M06 Q1010;",
"01044099999","2010-02-11T10:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0036,1","00750,1,C,N","011265,1,N,1","-0040,1","-0060,1","99999,9","04,5,+00300,1,99,9","07,5,+00750,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","71,1",,,,"MET064METAR ENHK 111020Z 17007KT 9999 -SN SCT010 BKN025 M04/M06 Q1010;",
"01044099999","2010-02-11T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0026,1","00450,1,9,N","003000,1,N,1","-0040,1","-0050,1","99999,9","09,1,+00450,1,99,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,"10108,1,99999,9","73,1",,,,"MET055METAR ENHK 111150Z 09005KT 3000 SN VV015 M04/M05 Q1011;",
"01044099999","2010-02-11T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0026,1","00660,1,C,N","004000,1,N,1","-0040,1","-0040,1","99999,9","04,5,+00300,1,99,9","07,5,+00660,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9","71,1",,,,"MET070METAR ENHK 111250Z 12005KT 4000E 9999 -SN SCT010 BKN022 M04/M04 Q1011;",
"01044099999","2010-02-11T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","130,1,N,0041,1","00600,1,C,N","011265,1,N,1","-0030,1","-0040,1","99999,9","04,5,+00300,1,99,9","07,5,+00600,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9","85,5",,,,"MET072METAR ENHK 111320Z 13008KT 9999 5000E -SHSN SCT010 BKN020 M03/M04 Q1011;",
"01044099999","2010-02-11T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","140,1,N,0036,1","00300,1,C,N","011265,1,N,1","-0030,1","-0040,1","99999,9","02,5,+00180,1,99,9","04,5,+00300,1,99,9","07,5,+00600,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","85,5",,,,"MET081METAR ENHK 111350Z 14007KT 090V210 9999 -SHSN FEW006 SCT010 BKN020 M03/M04 Q1012;",
"01044099999","2010-02-11T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","200,1,N,0031,1","00300,1,C,N","011265,1,N,1","-0020,1","-0030,1","99999,9","02,5,+00210,1,99,9","04,5,+00300,1,99,9","07,5,+00630,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","85,5",,,,"MET081METAR ENHK 111420Z 20006KT 140V250 9999 -SHSN FEW007 SCT010 BKN021 M02/M03 Q1012;",
"01044099999","2010-02-11T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","260,1,N,0087,1","00330,1,C,N","011265,1,N,1","+0000,1","-0030,1","99999,9","02,5,+00210,1,99,9","04,5,+00330,1,99,9","07,5,+00690,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","85,5",,,,"MET073METAR ENHK 111450Z 26017KT 9999 -SHSN FEW007 SCT011 BKN023 M00/M03 Q1012;",
"01044099999","2010-02-12T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","240,1,N,0041,1","00900,1,C,N","005000,1,N,1","+0000,1","-0010,1","99999,9","02,5,+00450,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9","16,1",,,,"MET078METAR ENHK 120450Z 24008KT 190V280 5000 VCSH FEW015 BKN030 M00/M01 Q1014 RESN;",
"01044099999","2010-02-12T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","250,1,N,0051,1","00840,1,C,N","011265,1,N,1","+0020,1","-0020,1","99999,9","02,5,+00450,1,99,9","07,5,+00840,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9","16,1",,,,"MET077METAR ENHK 120520Z 25010KT 210V280 9999 VCSH FEW015 BKN028 02/M02 Q1013 RESN;",
"01044099999","2010-02-12T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","240,1,N,0057,1","00900,1,C,N","011265,1,N,1","+0020,1","-0030,1","99999,9","02,5,+00450,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET059METAR ENHK 120550Z 24011KT 9999 FEW015 BKN030 02/M03 Q1013;",
"01044099999","2010-02-12T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","240,1,N,0051,1","01050,1,C,N","011265,1,N,1","+0020,1","-0030,1","99999,9","02,5,+00600,1,99,9","04,5,+01050,1,99,9","07,5,+01410,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET074METAR ENHK 120620Z 24010KT 210V270 9999 FEW020 SCT035 BKN047 02/M03 Q1013;",
"01044099999","2010-02-12T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","230,1,N,0057,1","01050,1,C,N","011265,1,N,1","+0020,1","-0030,1","99999,9","02,5,+00600,1,99,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET059METAR ENHK 120650Z 23011KT 9999 FEW020 BKN035 02/M03 Q1013;",
