"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"01044099999","2006-07-12T03:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0082,1","01800,1,C,N","011265,1,N,1","+0130,1","+0060,1","99999,9","02,5,+01050,1,99,9","04,5,+01950,5,99,9","07,5,+02550,5,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET065METAR ENHK 120350Z 11016KT 9999 FEW035 SCT065 BKN085 13/06 Q1007;",
"01044099999","2006-07-12T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0082,1","02400,1,C,N","011265,1,N,1","+0130,1","+0060,1","99999,9","02,5,+01290,1,99,9","07,5,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR ENHK 120420Z 11016KT 9999 FEW043 BKN080 13/06 Q1007;",
"01044099999","2006-07-12T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0093,1","01800,1,C,N","011265,1,N,1","+0130,1","+0070,1","99999,9","02,5,+01050,1,99,9","04,5,+01950,5,99,9","07,5,+02400,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9",,,,,"MET065METAR ENHK 120450Z 10018KT 9999 FEW035 SCT065 BKN080 13/07 Q1006;",
"01044099999","2006-07-12T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0067,1","02100,1,C,N","011265,1,N,1","+0140,1","+0080,1","99999,9","02,5,+01050,1,99,9","07,5,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10051,1,99999,9",,,,,"MET058METAR ENHK 120620Z 10013KT 9999 FEW035 BKN070 14/08 Q1005;",
"01044099999","2006-07-12T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0046,1","01800,1,C,N","011265,1,N,1","+0150,1","+0100,1","99999,9","02,5,+00930,1,99,9","04,5,+01800,1,99,9","07,5,+02250,5,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9",,,,,"MET065METAR ENHK 121150Z 10009KT 9999 FEW031 SCT060 BKN075 15/10 Q1004;",
"01044099999","2006-07-12T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","260,1,N,0046,1","01500,1,C,N","011265,1,N,1","+0150,1","+0090,1","99999,9","02,5,+00900,1,99,9","04,5,+01500,1,99,9","07,5,+02700,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10051,1,99999,9",,,,,"MET073METAR ENHK 121320Z 26009KT 210V310 9999 FEW030 SCT050 BKN090 15/09 Q1005;",
"01044099999","2006-07-12T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","320,1,N,0046,1","00900,1,C,N","011265,1,N,1","+0130,1","+0090,1","99999,9","02,5,+00360,1,99,9","04,5,+00900,1,99,9","07,5,+02100,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10051,1,99999,9",,,,,"MET065METAR ENHK 121350Z 32009KT 9999 FEW012 SCT030 BKN070 13/09 Q1005;",
"01044099999","2006-07-13T03:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0051,1","99999,9,C,Y","009900,1,N,1","+0110,1","+0070,1","99999,9",,,,,,,"10081,1,99999,9",,,,,"MET045METAR ENHK 130320Z 12010KT CAVOK 11/07 Q1008;",
"01044099999","2006-07-13T03:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0051,1","02100,1,C,N","011265,1,N,1","+0110,1","+0070,1","99999,9","02,5,+01440,1,99,9","07,5,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET058METAR ENHK 130350Z 12010KT 9999 FEW048 BKN070 11/07 Q1008;",
"01044099999","2006-07-13T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0046,1","02100,1,C,N","011265,1,N,1","+0120,1","+0070,1","99999,9","02,5,+01500,1,99,9","04,5,+02100,1,99,9","07,5,+04500,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET065METAR ENHK 130420Z 12009KT 9999 FEW050 SCT070 BKN150 12/07 Q1008;",
"01044099999","2006-07-13T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0046,1","02100,1,C,N","011265,1,N,1","+0120,1","+0080,1","99999,9","02,5,+01200,1,99,9","04,5,+02100,1,99,9","07,5,+04500,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET065METAR ENHK 130450Z 11009KT 9999 FEW040 SCT070 BKN150 12/08 Q1008;",
"01044099999","2006-07-13T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0072,1","00840,1,C,N","011265,1,N,1","+0120,1","+0090,1","99999,9","02,5,+00510,1,99,9","04,5,+00840,1,99,9","07,5,+01440,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10020,1,99999,9","63,1",,,,"MET068METAR ENHK 131220Z 12014KT 9999 RA FEW017 SCT028 BKN048 12/09 Q1002;",
"01044099999","2006-07-13T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","130,1,N,0077,1","00840,1,C,N","011265,1,N,1","+0120,1","+0100,1","99999,9","02,5,+00510,1,99,9","04,5,+00840,1,99,9","07,5,+01200,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10010,1,99999,9","63,1",,,,"MET068METAR ENHK 131250Z 13015KT 9999 RA FEW017 SCT028 BKN040 12/10 Q1001;",
"01044099999","2006-07-13T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","130,1,N,0057,1","01500,1,C,N","011265,1,N,1","+0120,1","+0100,1","99999,9","04,5,+00780,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09990,1,99999,9","63,1",,,,"MET069METAR ENHK 131320Z 13011KT 090V160 9999 RA SCT026 BKN050 12/10 Q0999;",
"01044099999","2006-07-13T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","140,1,N,0051,1","01050,1,C,N","011265,1,N,1","+0130,1","+0100,1","99999,9","04,5,+00600,1,99,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09990,1,99999,9","53,1","63,1",,,"MET071METAR ENHK 131350Z 14010KT 110V180 9999 RADZ SCT020 BKN035 13/10 Q0999;",
"01044099999","2006-07-13T14:01:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","250,1,N,0057,1","00600,1,C,N","009000,1,N,1","+0110,1","+0080,1","99999,9","04,5,+00210,1,99,9","07,5,+00600,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10000,1,99999,9","65,1",,,"0108,1","MET073METAR ENHK 131401Z 25011G21KT 210V300 9000 +RA SCT007 BKN020 11/08 Q1000;",
"01044099999","2006-07-14T03:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0005,1","01500,1,C,N","011265,1,N,1","+0100,1","+0070,1","99999,9","02,5,+01050,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9",,,,,"MET058METAR ENHK 140320Z VRB01KT 9999 FEW035 BKN050 10/07 Q1003;",
"01044099999","2006-07-14T03:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","140,1,N,0026,1","01380,1,C,N","011265,1,N,1","+0100,1","+0070,1","99999,9","02,5,+00900,1,99,9","07,5,+01380,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9",,,,,"MET058METAR ENHK 140350Z 14005KT 9999 FEW030 BKN046 10/07 Q1003;",
"01044099999","2006-07-14T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0010,1","01350,1,C,N","011265,1,N,1","+0110,1","+0080,1","99999,9","02,5,+00900,1,99,9","07,5,+01350,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9",,,,,"MET058METAR ENHK 140520Z VRB02KT 9999 FEW030 BKN045 11/08 Q1003;",
"01044099999","2006-07-14T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0015,1","01350,1,C,N","011265,1,N,1","+0110,1","+0070,1","99999,9","02,5,+00900,1,99,9","07,5,+01350,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9",,,,,"MET058METAR ENHK 140550Z 28003KT 9999 FEW030 BKN045 11/07 Q1003;",
"01044099999","2006-07-14T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","270,1,N,0108,1","00360,1,C,N","008000,1,N,1","+0100,1","+0080,1","99999,9","04,5,+00180,1,99,9","07,5,+00360,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","81,1",,,,"MET063METAR ENHK 141220Z 27021KT 8000 SHRA SCT006 BKN012 10/08 Q1008;",
"01044099999","2006-07-14T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0108,1","00750,1,C,N","011265,1,N,1","+0090,1","+0070,1","99999,9","04,5,+00300,1,99,9","07,5,+00750,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","80,1",,,"0159,1","MET075METAR ENHK 141250Z 28021G31KT 250V320 9999 -SHRA SCT010 BKN025 09/07 Q1009;",
"01044099999","2006-07-14T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0098,1","00750,1,C,N","011265,1,N,1","+0090,1","+0070,1","99999,9","02,5,+00300,1,99,9","04,5,+00750,1,99,9","07,5,+01200,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET073METAR ENHK 141320Z 28019KT 250V330 9999 FEW010 SCT025 BKN040 09/07 Q1009;",
"01044099999","2006-07-14T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","270,1,N,0082,1","00900,1,C,N","011265,1,N,1","+0090,1","+0060,1","99999,9","04,5,+00450,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","80,1",,,,"MET072METAR ENHK 141350Z 27016KT 220V300 9999 -SHRA SCT015 BKN030 09/06 Q1010;",
"01044099999","2006-07-14T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","270,1,N,0082,1","00900,1,C,N","011265,1,N,1","+0090,1","+0060,1","99999,9","02,5,+00450,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","80,1",,,,"MET072METAR ENHK 141420Z 27016KT 240V300 9999 -SHRA FEW015 BKN030 09/06 Q1010;",
"01044099999","2006-07-16T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","290,1,N,0041,1","00900,1,C,N","011265,1,N,1","+0120,1","+0070,1","99999,9","02,5,+00600,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,"MET066METAR ENHK 161150Z 29008KT 250V310 9999 FEW020 BKN030 12/07 Q1023;",
"01044099999","2006-07-16T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","290,1,N,0046,1","01500,1,C,N","011265,1,N,1","+0120,1","+0070,1","99999,9","04,5,+00900,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,"MET066METAR ENHK 161220Z 29009KT 260V320 9999 SCT030 BKN050 12/07 Q1023;",
"01044099999","2006-07-16T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","300,1,N,0046,1","01500,1,C,N","011265,1,N,1","+0120,1","+0080,1","99999,9","04,5,+00900,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,"MET058METAR ENHK 161250Z 30009KT 9999 SCT030 BKN050 12/08 Q1023;",
"01044099999","2006-07-16T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","310,1,N,0041,1","01500,1,C,N","011265,1,N,1","+0120,1","+0070,1","99999,9","02,5,+00900,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,"MET058METAR ENHK 161320Z 31008KT 9999 FEW030 BKN050 12/07 Q1023;",
"01044099999","2006-07-16T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","320,1,N,0046,1","01800,1,C,N","011265,1,N,1","+0120,1","+0070,1","99999,9","02,5,+00900,1,99,9","07,5,+01800,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9",,,,,"MET058METAR ENHK 161350Z 32009KT 9999 FEW030 BKN060 12/07 Q1022;",
"01044099999","2006-07-17T03:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","140,1,N,0026,1","02400,1,C,N","011265,1,N,1","+0120,1","+0080,1","99999,9","02,5,+01200,1,99,9","07,5,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET058METAR ENHK 170320Z 14005KT 9999 FEW040 BKN080 12/08 Q1010;",
"01044099999","2006-07-17T03:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","140,1,N,0015,1","01500,1,C,N","011265,1,N,1","+0130,1","+0080,1","99999,9","02,5,+01200,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET066METAR ENHK 170350Z 14003KT 110V170 9999 FEW040 BKN050 13/08 Q1010;",
"01044099999","2006-07-17T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","130,1,N,0021,1","02400,1,C,N","011265,1,N,1","+0130,1","+0080,1","99999,9","02,5,+01200,1,99,9","07,5,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","61,1",,,,"MET070METAR ENHK 170420Z 13004KT 100V160 9999 -RA FEW040 BKN080 13/08 Q1010;",
"01044099999","2006-07-17T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","150,1,N,0026,1","02400,1,C,N","011265,1,N,1","+0130,1","+0090,1","99999,9","02,5,+01050,1,99,9","07,5,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET066METAR ENHK 170450Z 15005KT 110V200 9999 FEW035 BKN080 13/09 Q1008;",
"01044099999","2006-07-17T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0046,1","22000,1,9,N","011265,1,N,1","+0130,1","+0090,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","61,1",,,,"MET052METAR ENHK 170520Z 11009KT 9999 -RA NSC 13/09 Q1008;","Q01    003SCCGA1"
"01044099999","2006-07-17T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","140,1,N,0021,1","01740,5,C,N","011265,1,N,1","+0140,1","+0100,1","99999,9","04,5,+01140,1,99,9","07,5,+01740,5,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9",,,,,"MET066METAR ENHK 171220Z 14004KT 080V190 9999 SCT038 BKN058 14/10 Q1003;",
"01044099999","2006-07-17T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","330,1,N,0067,1","00840,1,C,N","011265,1,N,1","+0110,1","+0080,1","99999,9","02,5,+00300,1,99,9","04,5,+00840,1,99,9","07,5,+01500,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9","80,1",,,,"MET071METAR ENHK 171250Z 33013KT 9999 -SHRA FEW010 SCT028 BKN050 11/08 Q1004;",
"01044099999","2006-07-17T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","320,1,N,0057,1","01500,5,9,N","011265,1,N,1","+0120,1","+0090,1","99999,9","04,5,+00900,5,99,9","07,5,+01500,5,99,9",,,,,"10040,1,99999,9","16,1",,,,"MET069METAR ENHK 171320Z 32011KT 9999 VCSH FE010 SCT030 BKN050 12/09 Q1004;",
"01044099999","2006-07-17T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0082,1","00900,1,C,N","011265,1,N,1","+0130,1","+0080,1","99999,9","02,5,+00480,1,99,9","04,5,+00900,1,99,9","07,5,+01500,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10051,1,99999,9",,,,"0144,1","MET076METAR ENHK 171350Z 28016G28KT 250V330 9999 FEW016 SCT030 BKN050 13/08 Q1005;",
"01044099999","2006-07-17T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","290,1,N,0093,1","01110,1,C,N","011265,1,N,1","+0110,1","+0070,1","99999,9","02,5,+00600,1,99,9","07,5,+01110,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9","16,1",,,"0154,1","MET074METAR ENHK 171450Z 29018G30KT 250V330 9999 VCSH FEW020 BKN037 11/07 Q1006;",
"01044099999","2006-07-18T03:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0077,1","00900,1,C,N","011265,1,N,1","+0090,1","+0070,1","99999,9","04,5,+00330,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET063METAR ENHK 180320Z 28015KT 9999 SCT011 BKN030 09/07 Q1008 RERA;",
"01044099999","2006-07-18T03:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0082,1","00450,1,C,N","011265,1,N,1","+0090,1","+0070,1","99999,9","02,5,+00240,1,99,9","04,5,+00450,1,99,9","07,5,+00900,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,"0134,1","MET068METAR ENHK 180350Z 28016G26KT 9999 FEW008 SCT015 BKN030 09/07 Q1008;",
"01044099999","2006-07-18T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0072,1","01350,1,C,N","011265,1,N,1","+0090,1","+0070,1","99999,9","04,5,+00300,1,99,9","07,5,+01350,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET058METAR ENHK 180420Z 28014KT 9999 SCT010 BKN045 09/07 Q1008;",
"01044099999","2006-07-18T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0087,1","00750,1,C,N","011265,1,N,1","+0090,1","+0050,1","99999,9","02,5,+00300,1,99,9","04,5,+00750,1,99,9","07,5,+01140,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","16,1",,,,"MET070METAR ENHK 180450Z 28017KT 9999 VCSH FEW010 SCT025 BKN038 09/05 Q1008;",
"01044099999","2006-07-18T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0077,1","00390,1,C,N","011265,1,N,1","+0090,1","+0060,1","99999,9","02,5,+00300,1,99,9","04,5,+00390,1,99,9","07,5,+01020,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","80,1",,,,"MET079METAR ENHK 180520Z 28015KT 250V310 9999 -SHRA FEW010 SCT013 BKN034 09/06 Q1008;",
"01044099999","2006-07-18T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","300,1,N,0093,1","01050,1,C,N","011265,1,N,1","+0090,1","+0040,1","99999,9","02,5,+00750,1,99,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET066METAR ENHK 181220Z 30018KT 270V330 9999 FEW025 BKN035 09/04 Q1009;",
"01044099999","2006-07-18T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","300,1,N,0093,1","01050,1,C,N","011265,1,N,1","+0100,1","+0050,1","99999,9","02,5,+00600,1,99,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET058METAR ENHK 181250Z 30018KT 9999 FEW020 BKN035 10/05 Q1010;",
"01044099999","2006-07-18T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","290,1,N,0087,1","01050,1,C,N","011265,1,N,1","+0090,1","+0050,1","99999,9","04,5,+00360,1,99,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","80,1",,,,"MET064METAR ENHK 181320Z 29017KT 9999 -SHRA SCT012 BKN035 09/05 Q1010;",
"01044099999","2006-07-18T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0087,1","00600,1,C,N","011265,1,N,1","+0090,1","+0050,1","99999,9","02,5,+00300,1,99,9","07,5,+00600,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","16,1",,,,"MET071METAR ENHK 181350Z 28017KT 240V310 9999 VCSH FEW010 BKN020 09/05 Q1010;",
"01044099999","2006-07-18T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","280,1,N,0077,1","00600,1,C,N","011265,1,N,1","+0080,1","+0050,1","99999,9","04,5,+00360,1,99,9","07,5,+00600,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","80,1",,,"0129,1","MET075METAR ENHK 181420Z 28015G25KT 260V310 9999 -SHRA SCT012 BKN020 08/05 Q1010;",
"01044099999","2006-07-19T03:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","320,1,N,0072,1","00750,1,C,N","011265,1,N,1","+0070,1","+0050,1","99999,9","04,5,+00300,1,99,9","07,5,+00750,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","80,1",,,,"MET064METAR ENHK 190320Z 32014KT 9999 -SHRA SCT010 BKN025 07/05 Q1012;",
"01044099999","2006-07-19T03:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","340,1,N,0057,1","00750,1,C,N","011265,1,N,1","+0070,1","+0040,1","99999,9","04,5,+00300,1,99,9","07,5,+00750,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","80,1",,,,"MET072METAR ENHK 190350Z 34011KT 310V030 9999 -SHRA SCT010 BKN025 07/04 Q1012;",
"01044099999","2006-07-19T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","340,1,N,0057,1","00750,1,C,N","011265,1,N,1","+0080,1","+0040,1","99999,9","02,5,+00300,1,99,9","07,5,+00750,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET066METAR ENHK 190420Z 34011KT 310V020 9999 FEW010 BKN025 08/04 Q1012;",
"01044099999","2006-07-19T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","340,1,N,0067,1","01050,1,C,N","011265,1,N,1","+0080,1","+0030,1","99999,9","04,5,+00750,1,99,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET066METAR ENHK 190450Z 34013KT 310V020 9999 SCT025 BKN035 08/03 Q1013;",
"01044099999","2006-07-19T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","340,1,N,0072,1","99999,9,C,N","011265,1,N,1","+0080,1","+0020,1","99999,9","02,5,+00600,1,99,9","04,5,+00900,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET066METAR ENHK 190520Z 34014KT 300V010 9999 FEW020 SCT030 08/02 Q1013;","P01 009003SCOCIG"
"01044099999","2006-07-19T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","320,1,N,0072,1","01500,1,C,N","011265,1,N,1","+0090,1","+0020,1","99999,9","02,5,+00900,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,"MET058METAR ENHK 191150Z 32014KT 9999 FEW030 BKN050 09/02 Q1017;",
"01044099999","2006-07-19T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","310,1,N,0072,1","01500,1,C,N","011265,1,N,1","+0090,1","+0020,1","99999,9","04,5,+00750,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,"MET058METAR ENHK 191220Z 31014KT 9999 SCT025 BKN050 09/02 Q1017;",
"01044099999","2006-07-19T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","310,1,N,0062,1","01050,1,C,N","011265,1,N,1","+0090,1","+0040,1","99999,9","04,5,+00750,1,99,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,"MET058METAR ENHK 191250Z 31012KT 9999 SCT025 BKN035 09/04 Q1018;",
"01044099999","2006-07-19T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","310,1,N,0067,1","00750,1,C,N","011265,1,N,1","+0080,1","+0040,1","99999,9","02,5,+00450,1,99,9","07,5,+00750,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9","80,1",,,,"MET072METAR ENHK 191320Z 31013KT 280V340 9999 -SHRA FEW015 BKN025 08/04 Q1018;",
