"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","OC1","OD1","OD2","REM","EQD"
"01044099999","2021-06-29T17:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","270,1,N,0072,1","00701,1,9,N","009999,1,9,9","+0080,1","+0050,1","99999,9","04,1,+00457,1,99,9","07,1,+00701,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,,"MET058METAR ENHK 291750Z 27014KT 9999 SCT015 BKN023 08/05 Q1013=",
"01044099999","2021-06-29T18:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","270,1,N,0072,1","00701,1,9,N","009999,1,9,9","+0070,1","+0060,1","99999,9","04,1,+00457,1,99,9","07,1,+00701,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,,"MET058METAR ENHK 291820Z 27014KT 9999 SCT015 BKN023 07/06 Q1013=",
"01044099999","2021-06-29T18:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","270,1,N,0077,1","00457,1,C,N","009999,1,9,9","+0070,1","+0050,1","99999,9","02,1,+00213,1,99,9","04,1,+00457,1,99,9","07,1,+00823,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9",,,"10130,1,99999,9",,"51,1",,,,,,"MET069METAR ENHK 291850Z 27015KT 9999 -DZ FEW007 SCT015 BKN027 07/05 Q1013=",
"01044099999","2021-06-29T22:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","272,1,N,0067,1","99999,9,9,9","999999,9,9,9","+0080,1","+0049,1","10155,1",,,,,,"010,M,+0079,1","010,N,+0077,1","99999,9,10146,1","2,1,013,1,+999,9",,,,"0104,1","4,01,0104,1,270","9,99,0076,1,999","SYN004BUFR",
"01044099999","2021-06-30T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0072,1","00762,1,9,N","009999,1,9,9","+0070,1","+0050,1","99999,9","04,1,+00366,1,99,9","07,1,+00762,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10170,1,99999,9",,"80,1",,,,,,"MET064METAR ENHK 300520Z 29014KT 9999 -SHRA SCT012 BKN025 07/05 Q1017=",
"01044099999","2021-06-30T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","270,1,N,0051,1","00457,1,C,N","009999,1,9,9","+0080,1","+0050,1","99999,9","02,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+00701,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10170,1,99999,9",,,,,,,,"MET065METAR ENHK 300550Z 27010KT 9999 FEW010 SCT015 BKN023 08/05 Q1017=",
"01044099999","2021-06-30T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","270,1,N,0062,1","00457,1,C,N","009999,1,9,9","+0070,1","+0040,1","99999,9","02,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+00610,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10170,1,99999,9",,"61,1",,,,,,"MET069METAR ENHK 300650Z 27012KT 9999 -RA FEW010 SCT015 BKN020 07/04 Q1017=",
"01044099999","2021-06-30T07:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","260,1,N,0051,1","01006,1,9,N","009999,1,9,9","+0090,1","+0050,1","99999,9","04,1,+00457,1,99,9","07,1,+01006,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10170,1,99999,9",,,,,,,,"MET058METAR ENHK 300750Z 26010KT 9999 SCT015 BKN033 09/05 Q1017=",
"01044099999","2021-06-30T08:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","260,1,N,0051,1","01219,1,9,N","009999,1,9,9","+0080,1","+0040,1","99999,9","04,1,+00457,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10170,1,99999,9",,,,,,,,"MET058METAR ENHK 300820Z 26010KT 9999 SCT015 BKN040 08/04 Q1017=",
"01044099999","2021-06-30T09:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","260,1,N,0041,1","00914,1,C,N","009999,1,9,9","+0090,1","+0040,1","99999,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,"10170,1,99999,9",,,,,,,,"MET051METAR ENHK 300920Z 26008KT 9999 BKN030 09/04 Q1017=",
"01044099999","2021-06-30T09:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","270,1,N,0041,1","00914,1,9,N","009999,1,9,9","+0090,1","+0050,1","99999,9","02,1,+00427,1,99,9","07,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9",,,"10170,1,99999,9",,,,,,,,"MET058METAR ENHK 300950Z 27008KT 9999 FEW014 BKN030 09/05 Q1017=",
"01044099999","2021-06-30T10:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","264,1,N,0046,1","99999,9,9,9","999999,9,9,9","+0091,1","+0049,1","10180,1",,,,,,"010,M,+0093,1","010,N,+0086,1","99999,9,10172,1","2,1,001,1,+999,9",,,,"0070,1","4,01,0070,1,265","9,99,0060,1,999","SYN004BUFR",
"01044099999","2021-06-30T10:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","310,1,N,0036,1","01219,1,C,N","009999,1,9,9","+0090,1","+0050,1","99999,9","07,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9",,,"10170,1,99999,9",,,,,,,,"MET051METAR ENHK 301050Z 31007KT 9999 BKN040 09/05 Q1017=",
"01044099999","2021-06-30T11:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","301,1,N,0038,1","99999,9,9,9","999999,9,9,9","+0092,1","+0050,1","10180,1",,,,,,"010,M,+0097,1","010,N,+0088,1","99999,9,10171,1","4,1,000,1,+999,9",,,,"0061,1","4,01,0061,1,235","9,99,0046,1,999","SYN004BUFR",
"01044099999","2021-06-30T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","280,1,N,0036,1","00914,1,C,N","009999,1,9,9","+0090,1","+0050,1","99999,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,"10170,1,99999,9",,,,,,,,"MET051METAR ENHK 301150Z 28007KT 9999 BKN030 09/05 Q1017=",
"01044099999","2021-06-30T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0031,1","01097,1,9,N","009999,1,9,9","+0100,1","+0060,1","99999,9","02,1,+00914,1,99,9","07,1,+01097,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10170,1,99999,9",,,,,,,,"MET058METAR ENHK 301320Z 29006KT 9999 FEW030 BKN036 10/06 Q1017=",
"01044099999","2021-06-30T17:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","237,1,N,0024,1","99999,9,9,9","999999,9,9,9","+0116,1","+0049,1","10165,1",,,,,,"010,M,+0116,1","010,N,+0108,1","99999,9,10157,1","7,1,012,1,+999,9",,,,,"4,01,0047,1,258","9,99,0028,1,999","SYN004BUFR",
"01044099999","2021-06-30T17:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","240,1,V,0015,1","01158,1,9,N","009999,1,9,9","+0110,1","+0050,1","99999,9","02,1,+00975,1,99,9","07,1,+01158,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00975,1,99,9,99,9",,,"10160,1,99999,9",,,,,,,,"MET066METAR ENHK 301720Z 24003KT 200V270 9999 FEW032 BKN038 11/05 Q1016=",
"01044099999","2021-06-30T17:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","240,1,N,0021,1","01372,1,9,N","009999,1,9,9","+0120,1","+0050,1","99999,9","02,1,+00762,1,99,9","07,1,+01372,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,,"MET058METAR ENHK 301750Z 24004KT 9999 FEW025 BKN045 12/05 Q1015=",
"01044099999","2021-06-30T18:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","260,1,N,0031,1","01372,1,9,N","009999,1,9,9","+0120,1","+0040,1","99999,9","02,1,+01097,1,99,9","07,1,+01372,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01097,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,,"MET058METAR ENHK 301820Z 26006KT 9999 FEW036 BKN045 12/04 Q1015=",
"01044099999","2021-06-30T18:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0015,1","01311,1,C,N","009999,1,9,9","+0120,1","+0050,1","99999,9","07,1,+01311,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01311,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,,"MET051METAR ENHK 301850Z VRB03KT 9999 BKN043 12/05 Q1015=",
"01044099999","2021-06-30T21:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","242,1,N,0019,1","99999,9,9,9","999999,9,9,9","+0121,1","+0048,1","10151,1",,,,,,"010,M,+0123,1","010,N,+0110,1","99999,9,10143,1","7,1,010,1,+999,9",,,,,"4,01,0044,1,247","9,99,0029,1,999","SYN004BUFR",
"01044099999","2021-07-01T05:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","270,1,N,0047,1","99999,9,9,9","999999,9,9,9","+0107,1","+0069,1","10138,1",,,,,,"010,M,+0108,1","010,N,+0101,1","99999,9,10129,1","3,1,010,1,+999,9",,,,"0110,1","4,01,0110,1,291","9,99,0087,1,999","SYN004BUFR",
"01044099999","2021-07-01T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","280,1,N,0067,1","01372,1,C,N","009999,1,9,9","+0110,1","+0070,1","99999,9","02,1,+00914,1,99,9","04,1,+01372,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,,"MET058METAR ENHK 010520Z 28013KT 9999 FEW030 SCT045 11/07 Q1013=",
"01044099999","2021-07-01T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","280,1,N,0077,1","01372,1,C,N","009999,1,9,9","+0110,1","+0070,1","99999,9","02,1,+00914,1,99,9","04,1,+01372,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,,"MET058METAR ENHK 010550Z 28015KT 9999 FEW030 SCT045 11/07 Q1013=",
"01044099999","2021-07-01T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","280,1,N,0077,1","01280,1,C,N","009999,1,9,9","+0120,1","+0070,1","99999,9","02,1,+00914,1,99,9","04,1,+01280,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10140,1,99999,9",,,,,,,,"MET058METAR ENHK 010650Z 28015KT 9999 FEW030 SCT042 12/07 Q1014=",
"01044099999","2021-07-01T07:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","280,1,N,0118,1","99999,9,9,N","009999,1,9,9","+0120,1","+0070,1","99999,9","02,1,+01280,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01280,1,99,9,99,9",,,"10140,1,99999,9",,,,,"0180,1",,,"MET054METAR ENHK 010750Z 28023G35KT 9999 FEW042 12/07 Q1014=",
"01044099999","2021-07-01T08:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0088,1","99999,9,9,N","009999,1,9,9","+0120,1","+0080,1","99999,9","02,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,,"10140,1,99999,9",,,,,,,,"MET051METAR ENHK 010850Z 29017KT 9999 FEW040 12/08 Q1014=",
"01044099999","2021-07-01T10:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0072,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0080,1","99999,9",,,,,,,,"10140,1,99999,9",,,,,,,,"MET045METAR ENHK 011020Z 29014KT CAVOK 12/08 Q1014=",
"01044099999","2021-07-01T10:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,Y","999999,9,9,9","+0130,5","+0080,5","99999,9",,,,,,,,"10140,5,99999,9",,,,,,,,"MET049METAR COR ENHK 011050Z 2901WKT CAVOK 13/08 Q1014=","D01      0ADE693D02      0ADE539D03      0ADE022"
"01044099999","2021-07-01T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","310,1,N,0067,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0080,1","99999,9",,,,,,,,"10140,1,99999,9",,,,,,,,"MET045METAR ENHK 011220Z 31013KT CAVOK 12/08 Q1014=",
"01044099999","2021-07-01T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","320,1,N,0062,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0080,1","99999,9",,,,,,,,"10140,1,99999,9",,,,,,,,"MET045METAR ENHK 011250Z 32012KT CAVOK 12/08 Q1014=",
"01044099999","2021-07-01T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","310,1,N,0057,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0080,1","99999,9",,,,,,,,"10140,1,99999,9",,,,,,,,"MET045METAR ENHK 011350Z 31011KT CAVOK 12/08 Q1014=",
"01044099999","2021-07-01T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,V,0041,1","99999,9,9,N","009999,1,9,9","+0120,1","+0080,1","99999,9","02,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,,"MET059METAR ENHK 011450Z 29008KT 250V330 9999 FEW010 12/08 Q1015=",
"01044099999","2021-07-01T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","280,1,N,0140,1","99999,9,9,N","009999,1,9,9","+0110,1","+0080,1","99999,9","02,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10140,1,99999,9",,,,,,,,"MET049METAR ENHK 011550Z 28014 9999 FEW010 11/08 Q1014=",
"01044099999","2021-07-01T17:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0077,1","99999,9,9,N","009999,1,9,9","+0110,1","+0080,1","99999,9","02,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,,"MET051METAR ENHK 011720Z 29015KT 9999 FEW010 11/08 Q1015=",
"01044099999","2021-07-01T17:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","310,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0100,1","+0080,1","99999,9","02,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10140,1,99999,9",,,,,,,,"MET051METAR ENHK 011750Z 31012KT 9999 FEW010 10/08 Q1014=",
"01044099999","2021-07-01T18:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","300,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0110,1","+0080,1","99999,9","04,1,+00518,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00518,1,99,9,99,9",,,"10140,1,99999,9",,,,,,,,"MET051METAR ENHK 011850Z 30011KT 9999 SCT017 11/08 Q1014=",
"01044099999","2021-07-01T22:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","304,1,N,0090,1","99999,9,9,9","999999,9,9,9","+0095,1","+0093,1","10146,1",,,,,,"010,M,+0103,1","010,N,+0094,1","99999,9,10138,1","5,1,003,1,+999,9",,,,"0124,1","4,01,0124,1,305","9,99,0099,1,999","SYN004BUFR",
"01044099999","2021-07-02T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0108,1","99999,9,9,N","009999,1,9,9","+0100,1","+0060,1","99999,9","02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10160,1,99999,9",,,,,,,,"MET051METAR ENHK 020520Z 29021KT 9999 FEW020 10/06 Q1016=",
"01044099999","2021-07-02T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0108,1","99999,9,9,N","009999,1,9,9","+0100,1","+0050,1","99999,9","04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10160,1,99999,9",,,,,,,,"MET051METAR ENHK 020550Z 29021KT 9999 SCT020 10/05 Q1016=",
"01044099999","2021-07-02T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0108,1","00610,1,C,N","009999,1,9,9","+0090,1","+0050,1","99999,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10160,1,99999,9",,,,,,,,"MET051METAR ENHK 020620Z 29021KT 9999 BKN020 09/05 Q1016=",
"01044099999","2021-07-02T07:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","300,1,N,0077,1","00732,1,C,N","009999,1,9,9","+0090,1","+0060,1","99999,9","07,1,+00732,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00732,1,99,9,99,9",,,"10180,1,99999,9",,,,,,,,"MET051METAR ENHK 020750Z 30015KT 9999 BKN024 09/06 Q1018=",
"01044099999","2021-07-02T09:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","294,1,N,0072,1","99999,9,9,9","999999,9,9,9","+0095,1","+0053,1","10193,1",,,,,,"010,M,+0095,1","010,N,+0089,1","99999,9,10184,1","2,1,020,1,+999,9",,,,"0104,1","4,01,0104,1,288","9,99,0120,1,999","SYN004BUFR",
"01044099999","2021-07-02T10:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","294,1,N,0067,1","99999,9,9,9","999999,9,9,9","+0100,1","+0052,1","10201,1",,,,,,"010,M,+0110,1","010,N,+0094,1","99999,9,10192,1","2,1,021,1,+999,9",,,,"0096,1","4,01,0096,1,290","9,99,0078,1,999","SYN004BUFR",
"01044099999","2021-07-02T11:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","295,1,N,0071,1","99999,9,9,9","999999,9,9,9","+0102,1","+0054,1","10205,1",,,,,,"010,M,+0108,1","010,N,+0096,1","99999,9,10196,1","2,1,019,1,+999,9",,,,"0088,1","4,01,0088,1,302","9,99,0072,1,999","SYN004BUFR",
"01044099999","2021-07-02T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","320,1,N,0077,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0060,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,,,,"MET045METAR ENHK 021250Z 32015KT CAVOK 10/06 Q1020=",
"01044099999","2021-07-02T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","310,1,N,0067,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,,,,"MET045METAR ENHK 021320Z 31013KT CAVOK 10/05 Q1020=",
"01044099999","2021-07-02T14:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","306,1,N,0065,1","99999,9,9,9","999999,9,9,9","+0101,1","+0051,1","10212,1",,,,,,"010,M,+0104,1","010,N,+0098,1","99999,9,10203,1","2,1,007,1,+999,9",,,,"0091,1","4,01,0091,1,302","9,99,0076,1,999","SYN004BUFR",
"01044099999","2021-07-02T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","310,1,N,0062,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0050,1","99999,9",,,,,,,,"10210,1,99999,9",,,,,,,,"MET045METAR ENHK 021450Z 31012KT CAVOK 09/05 Q1021=",
"01044099999","2021-07-02T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","310,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0090,1","+0050,1","99999,9","04,1,+00396,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00396,1,99,9,99,9",,,"10210,1,99999,9",,,,,,,,"MET051METAR ENHK 021520Z 31011KT 9999 SCT013 09/05 Q1021=",
"01044099999","2021-07-02T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","310,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0090,1","+0050,1","99999,9","04,1,+00396,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00396,1,99,9,99,9",,,"10210,1,99999,9",,,,,,,,"MET051METAR ENHK 021550Z 31010KT 9999 SCT013 09/05 Q1021=",
"01044099999","2021-07-02T16:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","300,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0090,1","+0050,1","99999,9","02,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10210,1,99999,9",,,,,,,,"MET051METAR ENHK 021650Z 30007KT 9999 FEW015 09/05 Q1021=",
"01044099999","2021-07-02T17:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","300,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0090,1","+0050,1","99999,9","02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10210,1,99999,9",,,,,,,,"MET051METAR ENHK 021750Z 30005KT 9999 FEW020 09/05 Q1021=",
"01044099999","2021-07-02T18:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","300,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0050,1","99999,9",,,,,,,,"10210,1,99999,9",,,,,,,,"MET045METAR ENHK 021850Z 30005KT CAVOK 09/05 Q1021=",
"01044099999","2021-07-02T22:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","282,1,N,0017,1","99999,9,9,9","999999,9,9,9","+0062,1","+0042,1","10208,1",,,,,,"010,M,+0073,1","010,N,+0063,1","99999,9,10199,1","7,1,006,1,+999,9",,,,,"4,01,0027,1,284","9,99,0025,1,999","SYN004BUFR",
"01044099999","2021-07-02T23:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","360,1,N,0000,1","99999,9,9,9","999999,9,9,9","+0050,1","+0044,1","10205,1",,,,,,"010,M,+0064,1","010,N,+0048,1","99999,9,10196,1","7,1,005,1,+999,9",,,,,"4,01,0018,1,273","9,99,0017,1,999","SYN004BUFR",
"01044099999","2021-07-03T05:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","288,1,N,0024,1","99999,9,9,9","999999,9,9,9","+0092,1","+0055,1","10201,1",,,,,,"010,M,+0102,1","010,N,+0091,1","99999,9,10193,1","7,1,005,1,+999,9",,,,,"4,01,0031,1,304","9,99,0024,1,999","SYN004BUFR",
"01044099999","2021-07-03T11:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","286,1,N,0032,1","99999,9,9,9","999999,9,9,9","+0112,1","+0059,1","10192,1",,,,,,"010,M,+0120,1","010,N,+0107,1","99999,9,10184,1","7,1,007,1,+999,9",,,,,"4,01,0038,1,288","9,99,0032,1,999","SYN004BUFR",
"01044099999","2021-07-03T16:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","295,1,N,0029,1","99999,9,9,9","999999,9,9,9","+0122,1","+0065,1","10169,1",,,,,,"010,M,+0146,1","010,N,+0122,1","99999,9,10160,1","6,1,012,1,+999,9",,,,,"4,01,0039,1,290","9,99,0030,1,999","SYN004BUFR",
"01044099999","2021-07-03T19:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","285,1,N,0041,1","99999,9,9,9","999999,9,9,9","+0117,1","+0074,1","10164,1",,,,,,"010,M,+0128,1","010,N,+0118,1","99999,9,10156,1","5,1,004,1,+999,9",,,,"0050,1","4,01,0050,1,279","9,99,0045,1,999","SYN004BUFR",
"01044099999","2021-07-03T22:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","298,1,N,0054,1","99999,9,9,9","999999,9,9,9","+0080,1","+0060,1","10171,1",,,,,,"010,M,+0087,1","010,N,+0079,1","99999,9,10163,1","2,1,007,1,+999,9",,,,"0069,1","4,01,0069,1,302","9,99,0061,1,999","SYN004BUFR",
"01044099999","2021-07-03T23:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","312,1,N,0065,1","99999,9,9,9","999999,9,9,9","+0075,1","+0068,1","10173,1",,,,,,"010,M,+0080,1","010,N,+0075,1","99999,9,10164,1","2,1,005,1,+999,9",,,,"0078,1","4,01,0078,1,313","9,99,0065,1,999","SYN004BUFR",
"01044099999","2021-07-04T08:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","306,1,N,0045,1","99999,9,9,9","999999,9,9,9","+0097,1","+0066,1","10191,1",,,,,,"010,M,+0104,1","010,N,+0097,1","99999,9,10182,1","2,1,005,1,+999,9",,,,"0058,1","4,01,0058,1,300","9,99,0045,1,999","SYN004BUFR",
"01044099999","2021-07-04T10:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","298,1,N,0058,1","99999,9,9,9","999999,9,9,9","+0120,1","+0040,1","10189,1",,,,,,"010,M,+0122,1","010,N,+0113,1","99999,9,10181,1",,,,,"0069,1","4,01,0069,1,302","9,99,0058,1,999","SYN004BUFR","Q014     3APCTENQ02.1    3APC3  "
"01044099999","2021-07-04T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0080,1","99999,9",,,,,,,,"10180,1,99999,9",,,,,,,,"MET045METAR ENHK 041220Z 29008KT CAVOK 13/08 Q1018=",
